Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	FNL1	FNL2	EDU	NAT_1	NAT_2	NAT_3	NAT_4	EXCLUDE	LNG1	LNG2	EXP_1	EXP_2	EXP_3	RHAB
662	女性	50	関東	4	4	3	3	1	4	4	3	4	4	4	4	4	5	5	4	3	4	4	A	2	2	1	2	2	1	2	1	3	2	1	2	2	-2	-2	0	0	-2	1	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	4	4	5	4	4	3	4	4	5	5	6	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	専業主婦	東京都		はい		4	2	1	1
714	女性	40	関東	3	3	3	4	1	5	4	3	1	1	4	1	4	4	1	1	4	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	5	10	5	5	5	10	5	5	5	10	5	10	10	5	10	5	2	2	5	5	4	3	4	3	5	5	4	4	4	なし	無宗教式		大学・大学校	日本	日本	会社員	東京		はい		1	1	1	0
488	男性	44	中国・四国	5	5	4	5	3	5	5	4	4	1	1	1	1	1	4	4	4	1	4	B	4	4	4	4	4	3	3	3	5	3	3	4	4	4	4	3	2	3	3	5	5	5	3	4	5	2	7	5	6	6	6	6	6	6	5	5	1	5	7	6	3	2	4	4	5	5	5	5	浄土真宗	仏教式		大学・大学校	日本	日本	自営業	香川県		はい		6	5	1	3
643	女性	59	近畿（関西）	4	4	4	4	1	4	4	3	5	4	2	1	2	6	1	1	5	1	2	A	3	1	3	3	1	1	1	1	1	1	1	4	4	-1	2	2	3	0	2	0	9	0	0	1	9	0	5	0	10	5	6	0	0	7	5	5	5	5	6	4	3	4	3	6	6	5	5	5	仏教	仏教式		大学・大学校	日本	日本	無職	兵庫県		はい		6	6	1	6
501	男性	55	中部・北陸	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	A	3	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	5	5	3	4	3	5	5	4	4	5	なし	仏教式		大学・大学校	日本	日本	無職	愛知県		はい		6	6	2	2
538	女性	45	関東	4	3	2	3	2	3	3	3	5	5	4	5	4	4	5	5	2	4	3	A	2	1	1	3	3	3	2	1	4	3	1	4	3	3	2	1	3	2	3	4	5	5	1	5	6	7	6	6	8	8	7	7	4	6	5	4	3	5	5	5	2	1	2	5	6	5	3	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	事務	神奈川		はい		6	5	1	0
645	女性	24	関東	4	4	4	3	1	5	2	3	4	4	3	4	3	5	4	4	5	3	3	B	2	2	2	2	2	2	2	2	2	2	2	3	3	0	1	1	1	0	1	4	9	7	3	5	10	2	8	2	9	7	7	8	5	7	5	6	3	4	5	4	3	3	3	3	3	4	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	東京都		はい		4	1	1	0
415	男性	55	近畿（関西）	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	5	4	A	3	3	2	2	2	3	3	2	2	2	2	3	3	0	0	0	-1	0	0	6	6	4	5	6	6	4	6	5	6	6	6	7	4	6	5	5	3	5	5	5	3	4	3	5	5	5	5	5	仏教	仏教式		大学・大学校	日本	日本	編集者	大阪府		はい		6	4	1	10
401	男性	36	近畿（関西）	5	5	2	5	5	5	5	5	2	3	1	4	4	6	5	5	4	3	3	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	2	3	4	2	2	8	8	8	8	8	9	10	7	3	5	6	10	6	3	4	5	5	5	6	4	4	4	3	4	5	5	4	5	仏教	仏教式		高等学校	日本	にほ	運転	大阪		はい	ネイティブ(母語が日本語である)	3	2	1	3
833	女性	36	近畿（関西）	4	4	4	3	1	3	2	2	4	5	4	5	5	4	3	5	2	5	5	B	3	1	3	2	3	2	3	3	3	3	1	4	3	0	1	0	0	1	1	5	6	6	5	5	7	5	5	5	7	5	6	6	5	6	5	6	3	5	5	5	2	5	4	5	7	5	4	5	仏教	仏教式		中学校	日本	日本	サービス業	奈良		はい		2	1	1	1
631	女性	50	関東	4	4	4	4	2	3	2	3	5	4	3	4	4	3	4	3	3	4	3	A	3	2	2	3	2	2	2	2	2	3	3	2	5	-3	0	0	0	-1	0	5	2	1	4	6	5	1	1	5	5	1	1	1	1	2	5	6	4	2	4	2	2	3	5	5	3	5	4	3	なし	仏教式		大学・大学校	日本	日本	臨床検査技師	埼玉県		はい		4	4	1	10
483	男性	54	関東	3	3	3	3	3	3	3	3	5	3	5	3	4	4	4	4	4	4	4	A	4	2	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	7	5	5	5	3	5	2	2	2	3	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	特になし	仏教式	特になし	高等学校	日本	日本	it	東京都		はい	基礎レベル（Basic）	5	3	1	0
390	男性	47	関東	4	5	4	4	3	4	4	4	6	7	6	6	6	6	6	6	6	6	6	A	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	3	3	9	8	8	5	5	8	0	8	5	8	8	8	8	8	8	4	6	2	3	3	3	4	2	4	6	5	5	5	5	なし	仏教式		大学・大学校	日本	日本	会社員	埼玉県		はい		4	1	1	0
493	女性	41	近畿（関西）	4	4	3	4	4	3	3	4	4	4	3	3	4	5	4	3	3	2	4	B	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	5	8	6	5	8	7	6	8	6	7	8	6	7	7	6	4	7	1	3	5	4	2	2	1	5	6	2	5	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	会社員	京都府		はい		5	2	1	0
462	女性	21	中部・北陸	5	5	5	5	4	4	4	4	4	4	2	3	5	3	3	4	3	4	4	A	1	2	1	1	1	1	1	1	1	1	1	1	1	0	2	0	-1	-1	0	3	2	9	9	5	5	5	4	3	5	1	3	3	2	2	4	4	4	5	4	3	4	5	4	4	3	4	4	5	なし	仏教式		高等学校	日本	日本	学生	愛知		はい		2	2	1	0
712	女性	35	近畿（関西）	3	3	4	4	3	4	3	4	4	4	4	4	4	6	4	4	3	4	4	A	4	4	4	4	4	4	4	3	4	4	3	4	4	2	3	3	4	4	4	5	7	5	5	5	7	5	5	5	7	5	6	7	6	6	4	4	3	3	3	4	3	4	3	5	4	4	4	4	法華経	仏教式		大学・大学校	日本	日本	専業主婦	兵庫県		はい	基礎レベル（Basic）	4	1	1	10
502	男性	53	関東	3	3	3	3	3	3	3	3	5	4	4	4	4	4	4	4	3	4	4	B	2	3	3	2	3	2	3	3	3	3	2	4	4	0	0	0	-1	0	0	5	4	0	5	5	6	0	0	1	6	0	4	0	0	4	4	5	4	4	4	4	4	4	3	4	4	4	4	4	なし	仏教式		高等学校	日本	日本	なし	千葉県		はい		1	1	1	0
438	男性	47	関東	4	4	4	4	3	5	5	5	7	7	6	7	5	5	6	6	3	6	4	A	3	3	2	3	2	3	3	2	2	2	2	2	2	-1	-1	1	-1	-1	1	4	4	3	3	4	6	3	3	3	6	4	5	3	2	6	5	5	3	4	5	5	3	3	3	5	5	5	5	5	なし	仏教式		大学・大学校	日本	日本	自営業	栃木県		はい		4	2	1	1
686	男性	56	北海道・東北	3	3	3	4	2	4	4	3	6	6	2	6	4	5	4	5	3	4	4	A	3	3	3	2	2	3	3	2	5	3	1	4	3	0	0	1	1	0	2	5	6	5	5	6	6	4	6	6	6	6	6	7	5	6	5	5	3	3	4	3	3	3	3	4	4	4	4	5	なし	神式（神道式）		大学・大学校	日本	日本	会社員	北海道		はい		2	2	1	1
348	男性	45	中部・北陸	5	3	3	3	1	3	4	3	7	7	1	3	5	4	4	4	4	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	0	-1	0	5	5	5	5	6	3	3	2	7	6	5	4	4	0	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	なし	仏教式		高等学校	日本	日本	会社員	富山県		はい		5	6	1	0
359	女性	21	中国・四国	4	5	3	4	1	2	3	2	6	5	5	6	5	6	6	6	5	5	6	A	3	1	3	5	3	6	3	2	3	3	2	5	2	1	2	2	3	2	2	7	8	7	6	6	6	6	6	4	7	8	4	3	3	4	5	6	5	4	5	5	4	5	5	4	5	4	4	5	仏教	仏教式		大学・大学校	日本	日本	会社員	広島		はい		4	1	1	0
844	女性	25	関東	4	4	4	3	4	5	4	3	6	4	4	4	3	5	3	3	4	3	2	A	2	2	2	3	2	1	2	1	3	2	1	3	3	0	1	2	0	0	2	4	8	3	0	5	8	0	5	2	8	6	6	6	3	8	4	7	3	4	6	6	2	2	3	6	5	4	5	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	専業主婦	東京都		はい		5	3	2	2
862	女性	31	関東	4	4	4	5	5	5	5	3	6	4	6	4	3	5	3	4	3	3	1	A	2	1	1	2	3	2	2	1	4	2	1	4	5	-4	-4	-2	-1	-2	2	0	2	1	0	1	9	0	1	1	9	6	6	9	5	6	6	3	1	6	6	6	1	2	6	7	6	4	5	5	なし	無宗教式		大学・大学校	日本	日本	事務	神奈川		はい		4	3	1	0
376	男性	30	北海道・東北	5	5	5	5	3	5	1	2	7	7	4	7	4	4	4	7	1	4	4	A	1	1	1	3	2	1	1	1	3	2	1	5	5	0	3	3	4	2	2	1	5	4	5	7	8	0	9	5	8	7	7	2	6	7	6	5	2	7	7	7	2	1	1	7	6	6	5	7	なし	仏教式		大学・大学校	日本	日本	自営業	宮城件		はい		4	3	2	1
910	男性	35	関東	5	4	1	1	1	5	1	4	4	1	5	2	5	7	5	5	1	1	5	A	5	2	2	1	1	1	1	1	5	1	1	7	7	-4	-4	2	-4	-4	4	10	10	0	0	0	10	9	0	0	10	0	10	6	0	10	5	2	1	6	7	1	4	5	1	7	5	6	1	1	なし	仏教式		高等学校	日本	日本	会社員	千葉		はい		6	2	1	1
737	女性	42	近畿（関西）	4	4	4	3	1	4	3	2	5	5	3	5	5	4	4	4	3	4	4	A	3	3	3	4	4	4	4	3	4	4	3	4	5	0	0	1	1	0	1	5	4	4	4	5	4	4	4	4	5	4	4	4	4	4	3	5	3	5	5	4	3	4	3	6	5	4	2	2	なし	仏教式		中学校	日本	日本	パート主婦	兵庫県		はい		5	4	1	2
553	男性	48	関東	4	4	4	4	4	4	4	4	4	4	1	1	4	7	1	1	4	1	1	A	1	1	1	1	1	1	1	1	1	1	1	3	1	-3	3	3	4	4	4	7	10	10	6	7	10	7	10	7	10	10	10	10	10	10	5	5	4	3	3	2	4	5	3	3	4	5	5	4	なし	神式（神道式）		専門学校・高等専門学校（高専）・短期大学	日本	日本	会社員	埼玉県		はい		5	4	1	2
486	女性	50	関東	4	4	4	2	1	4	3	3	5	4	3	4	4	4	4	4	4	3	4	A	3	3	3	2	2	3	2	2	1	2	2	3	2	2	2	3	2	2	2	4	4	3	2	3	4	2	3	3	5	3	2	5	4	4	3	5	5	2	3	3	5	3	5	5	4	3	3	4	なし	その他	わからない	専門学校・高等専門学校（高専）・短期大学	日本	日本	主婦	埼玉県		はい	ネイティブ(母語が日本語である)	5	3	1	0
473	男性	56	関東	5	5	5	3	5	3	3	3	4	2	4	1	3	3	4	2	2	2	3	A	3	4	3	4	3	3	3	3	3	4	4	3	3	-1	0	0	0	0	-2	2	7	6	6	5	2	5	6	7	4	3	3	6	8	6	5	4	3	4	6	4	3	5	4	5	4	5	4	4	仏教	仏教式		大学・大学校	日本	日本	会社員	埼玉県		はい	ビジネスレベル（Business）	3	4	6	3
559	女性	46	関東	4	4	3	4	4	4	4	3	6	5	4	3	3	5	4	3	4	2	3	B	4	3	3	3	3	3	2	2	4	2	2	2	4	-2	1	1	0	1	2	0	8	6	0	2	7	0	7	0	7	4	6	7	4	7	5	4	2	4	5	5	2	2	2	6	5	5	3	5	なし	仏教式		高等学校	日本	日本　	専業主婦	東京		はい		6	2	1	3
865	男性	48	中部・北陸	4	4	3	4	3	4	3	3	7	7	4	4	5	7	7	6	3	7	7	A	6	4	3	3	3	2	3	2	4	4	3	5	4	-3	-3	-3	-3	-3	-3	5	7	0	0	0	8	0	0	0	8	0	7	5	0	7	3	5	2	6	6	6	2	2	2	6	6	6	4	3	仏教	仏教式		大学・大学校	日本	日本	公務員	静岡		はい		6	4	1	3
740	女性	20	関東	1	2	1	1	1	1	1	1	4	3	3	2	4	5	4	4	4	3	2	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-1	-2	-2	0	4	5	6	4	4	7	2	3	1	10	5	7	0	4	10	3	5	4	4	3	3	4	1	3	2	4	2	1	5	なし	その他	まだお葬式の経験無し	高等学校	日本	日本	主婦	東京都		はい		3	1	2	0
676	女性	26	中国・四国	4	4	4	3	3	4	3	3	3	2	2	2	3	5	3	2	4	2	2	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-2	0	1	1	1	1	6	7	6	7	7	7	5	5	6	7	7	7	7	5	6	4	6	2	5	3	4	3	3	3	5	5	4	3	4	仏教	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	無職(病気療養中)	香川県		はい		8	4	1	3
748	男性	49	近畿（関西）	3	4	2	2	1	4	4	2	5	3	2	2	4	5	6	1	4	1	1	A	3	2	2	2	2	2	2	2	4	3	2	2	2	-3	0	2	2	2	3	1	1	6	0	5	7	1	4	1	8	8	5	7	2	6	1	4	4	3	4	4	4	2	4	4	5	4	3	4	なし	仏教式		大学・大学校	日本	日本	会社員	大阪府		はい		3	1	1	0
508	女性	50	関東	4	4	4	3	2	3	3	3	5	5	4	4	4	5	5	5	4	5	5	A	3	3	3	3	3	3	3	3	3	3	2	3	3	1	1	1	1	1	1	6	6	6	5	6	6	6	6	6	6	6	6	6	5	6	5	5	3	4	4	4	3	3	3	5	5	5	5	5	なし	仏教式		大学・大学校	日本	日本	なし	神奈川県		はい		4	1	1	0
347	男性	35	中部・北陸	3	3	3	2	2	2	2	2	3	2	2	5	4	4	4	4	4	3	2	B	3	3	4	5	3	2	4	3	3	3	4	3	4	-2	0	0	0	0	0	2	3	3	3	2	3	3	2	3	2	2	3	4	1	3	4	4	4	3	3	3	3	3	4	3	3	3	3	3	ない	仏教式		高等学校	日本	日本	会社員	愛知県		はい		1	1	1	0
950	男性	35	九州・沖縄	4	4	3	1	1	1	1	1	5	3	1	1	5	7	2	2	6	1	1	B	7	1	2	2	2	2	2	1	7	2	1	5	2	-2	0	-2	-3	-3	4	0	10	5	0	5	10	0	5	0	10	3	10	8	3	10	2	6	6	6	5	6	6	2	4	2	5	3	3	3	なし	無宗教式		大学・大学校	日本	日本	会社員	沖縄		はい		6	5	5	0
674	女性	58	関東	4	3	4	2	3	4	2	2	7	7	2	6	6	6	7	6	1	6	4	A	1	1	1	2	2	1	1	1	3	3	1	3	2	-1	0	2	1	1	3	0	6	4	0	3	6	1	6	0	7	4	6	6	3	6	4	5	2	4	5	5	3	4	2	6	4	4	2	3	なし	仏教式		高等学校	日本	日本	専業主婦	東京都		はい		5	1	1	5
687	女性	47	中国・四国	4	3	3	4	4	4	4	3	5	5	4	4	4	5	5	4	3	4	3	A	3	3	3	2	2	2	4	1	4	4	1	4	4	0	0	1	0	0	2	5	6	5	5	6	7	5	5	8	8	5	6	7	5	6	5	3	3	5	5	5	3	4	3	4	4	5	5	5	なし	仏教式		高等学校	日本	日本	無職	愛媛県		はい		5	2	1	1
522	男性	51	北海道・東北	2	3	3	3	2	3	3	3	6	5	4	5	4	6	6	5	3	4	4	A	4	4	3	4	4	4	4	3	4	4	4	4	4	-4	-4	-2	-4	-4	-3	5	5	3	3	5	7	5	3	3	8	5	6	5	4	7	4	5	4	4	5	4	3	4	4	4	4	4	4	4	仏教	仏教式		大学・大学校	日本	日本	自営業	宮城県		はい		7	5	1	9
579	女性	32	関東	4	4	4	3	4	4	3	3	5	5	5	5	5	5	4	5	4	5	5	A	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	-1	-1	1	2	0	6	0	0	8	7	0	0	0	7	0	6	0	0	7	5	3	3	5	5	5	3	5	2	5	5	5	3	3	なし	無宗教式		高等学校	日本	日本	会社員	埼玉県		はい		4	5	1	0
602	男性	54	関東	5	5	5	5	5	5	5	5	1	7	4	1	1	7	2	1	4	1	1	B	7	4	4	4	4	4	4	4	7	4	4	7	4	4	4	4	4	0	4	0	10	5	0	0	10	0	5	0	10	10	0	5	0	10	5	6	6	1	5	6	1	2	4	7	6	4	5	2	仏教	無宗教式		大学・大学校	日本	日本	会社員	千葉県		はい		6	4	4	2
819	女性	26	関東	4	5	3	4	1	5	4	3	4	3	4	5	2	5	5	4	1	4	3	A	2	1	1	1	1	1	1	1	2	1	1	2	2	0	1	2	2	1	0	0	4	1	3	2	6	2	2	2	6	2	5	5	1	6	5	6	3	5	5	5	3	2	3	6	5	3	3	4	仏教	仏教式		高等学校	日本	日本	主婦	神奈川		はい	ネイティブ(母語が日本語である)	6	4	1	1
696	男性	59	関東	4	3	3	4	2	4	3	3	2	2	1	2	4	7	4	2	6	2	2	B	2	1	2	3	3	2	2	1	3	3	1	3	4	-3	-2	2	0	1	2	6	3	2	2	2	5	2	2	2	5	3	3	4	3	3	3	6	4	4	5	5	4	4	3	4	4	3	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	東京都		はい		7	4	1	5
800	男性	47	北海道・東北	2	1	1	3	1	2	2	1	7	7	1	2	1	1	7	2	1	4	1	A	5	2	2	1	2	2	2	1	1	1	1	6	6	-4	-4	-4	-4	-4	-3	0	10	0	0	0	10	0	0	0	10	5	6	1	0	7	5	3	2	5	6	4	3	6	2	5	5	3	2	3	仏教	仏教式		大学・大学校	日本	日本	パートタイム	秋田県		はい		6	4	1	1
621	女性	39	関東	4	4	4	4	4	4	4	4	6	6	3	5	4	6	7	4	4	4	4	A	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0	1	1	0	1	10	10	10	5	7	10	5	10	6	10	10	10	10	8	10	4	5	2	4	5	5	2	1	1	6	4	5	4	5	なし	無宗教式	分からない	高等学校	日本	日本	飲食業	神奈川県		はい	ネイティブ(母語が日本語である)	7	4	1	0
710	女性	40	北海道・東北	1	3	3	5	5	5	3	5	1	1	1	1	4	7	1	1	4	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	-4	-4	-3	1	1	1	0	8	10	5	0	0	10	0	0	1	0	0	5	1	2	7	7	7	2	1	1	5	7	4	7	7	なし	キリスト教式		大学・大学校	日本	日本	飲食業	宮城県		はい	ネイティブ(母語が日本語である)	4	1	1	0
1255	女性	47	関東	5	4	3	4	4	5	4	5	1	1	1	1	1	6	1	1	7	1	1	B	1	1	1	1	1	1	1	1	3	2	1	1	1	0	0	0	0	0	4	0	8	8	5	2	8	0	10	8	10	10	10	10	10	10	1	7	5	2	2	2	3	6	5	5	4	2	5	5	なし	仏教式		高等学校	日本	日本	無職	埼玉		はい		4	2	1	2
884	女性	35	関東	5	5	3	5	3	5	5	5	6	4	4	4	5	6	5	4	2	4	2	A	2	1	1	3	3	1	1	3	3	3	1	1	1	3	4	3	4	4	4	9	8	10	7	9	10	5	8	2	10	7	8	10	5	8	7	2	1	7	7	6	1	1	1	7	6	6	6	7	なし	仏教式		大学・大学校	日本	日本	エンジニア	神奈川		はい		7	6	2	1
609	女性	23	北海道・東北	4	5	3	3	1	4	3	3	4	4	3	2	4	5	4	2	4	3	2	A	3	2	3	3	3	4	4	4	4	4	3	4	4	0	2	0	2	2	3	5	6	5	5	6	7	6	6	6	8	7	7	8	6	7	5	6	4	3	5	4	4	4	4	5	4	5	3	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	にほん	専業主婦	岩手県		はい		4	2	1	0
1104	男性	49	中国・四国	5	5	4	4	4	5	4	4	7	4	4	4	1	4	4	4	4	4	1	A	4	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	-2	0	10	0	0	5	10	0	0	0	10	0	5	5	0	5	7	6	1	6	7	2	1	6	1	4	1	6	2	2	仏教	仏教式		大学院	日本	日本	教員	岡山県		はい		7	2	1	2
659	女性	24	関東	4	4	1	3	1	4	3	4	6	4	4	5	4	7	5	6	4	6	4	A	6	1	1	1	1	1	1	1	7	1	1	4	1	0	0	0	3	0	1	5	8	5	5	5	10	0	0	1	10	5	10	1	1	10	7	5	1	4	6	4	1	2	1	6	3	6	4	4	なし	無宗教式		高等学校	日本	日本	専業主婦	東京都		はい	ネイティブ(母語が日本語である)	7	1	1	0
688	女性	34	関東	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	3	B	4	3	3	3	3	3	3	3	3	3	2	4	4	0	1	1	1	1	1	0	10	7	0	5	10	5	7	0	10	5	7	6	5	10	5	7	3	4	5	5	3	3	3	5	4	4	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	神奈川県		はい		8	8	1	3
1601	男性	23	関東	4	4	4	3	3	4	1	3	1	1	1	1	1	5	4	1	5	1	1	A	4	3	3	3	3	3	4	2	4	4	3	5	4	-1	-1	2	0	1	1	6	7	5	3	5	8	4	6	5	8	6	7	5	5	8	1	7	5	6	2	2	6	1	7	5	6	1	1	1	なし	無宗教式		大学・大学校	日本	日本	無職	神奈川県		はい		7	1	1	0
668	男性	60	近畿（関西）	5	4	4	5	3	4	3	4	4	5	4	5	5	5	5	5	1	4	5	A	3	1	2	3	2	2	3	3	2	2	1	2	2	2	2	2	2	2	2	6	4	3	3	5	5	5	4	1	6	3	4	4	3	4	5	5	3	5	6	5	2	3	2	6	5	6	5	5	なし	仏教式		大学院	日本	日本	会社員	大阪府		はい		4	1	1	3
1086	男性	47	北海道・東北	5	4	3	3	2	3	3	2	3	2	1	1	4	4	4	2	1	4	3	A	1	2	2	3	3	3	3	4	5	4	5	6	7	2	2	4	4	4	4	5	7	1	0	3	6	3	1	2	3	0	2	1	2	3	5	2	2	5	5	4	3	4	4	7	5	6	5	5	曹洞宗	仏教式		大学・大学校	日本	日本	会社員	北海道		はい	基礎レベル（Basic）	2	2	1	0
426	女性	22	近畿（関西）	5	5	5	4	1	5	2	1	4	4	4	4	5	6	5	4	7	4	3	A	3	2	3	3	2	2	2	2	2	2	2	2	2	0	0	-1	1	1	1	6	6	5	6	4	6	3	3	3	6	3	6	4	3	6	3	6	4	5	4	4	4	4	3	7	4	4	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	会社員	大阪府		はい		1	2	1	0
456	女性	32	中部・北陸	2	2	2	3	1	1	2	1	4	3	3	3	3	4	4	4	5	3	4	A	3	3	2	2	2	2	3	2	4	3	3	3	3	0	0	0	1	0	0	5	5	3	6	5	7	5	5	4	7	5	6	5	4	6	4	5	3	4	4	5	3	3	3	5	5	4	4	4	なし	その他	わからない	大学院	日本	日本	医療従事者	愛知県		はい		6	3	2	0
801	女性	42	関東	5	5	5	4	2	4	3	5	5	5	2	5	5	7	4	4	4	5	4	A	2	1	2	2	2	1	2	1	2	1	1	3	3	4	3	4	4	4	4	6	10	10	6	8	10	6	10	6	10	10	10	10	10	10	6	2	1	6	5	5	1	4	1	6	6	6	6	6	仏教	仏教式		高等学校	日本	日本	サービス業	千葉県		はい		4	3	1	8
1574	男性	46	北海道・東北	4	4	4	3	3	5	4	4	4	4	2	3	4	7	4	3	4	2	3	A	4	1	1	1	1	2	2	2	4	2	1	3	1	4	0	4	4	4	3	3	7	7	3	5	7	3	9	5	8	7	7	7	7	7	4	6	2	5	4	5	3	5	3	5	5	5	3	6	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	無職	岩手県		はい		6	4	1	2
969	男性	58	関東	4	4	4	4	3	5	5	2	3	3	1	2	3	2	3	2	2	4	1	A	6	1	1	3	3	3	3	2	1	2	1	4	4	-3	1	0	-3	-1	2	9	2	0	0	0	9	0	0	0	8	0	5	1	1	5	5	4	1	4	7	6	2	6	4	5	2	2	3	5	なし	無宗教式		高等学校	日本	日本	会社員	神奈川県		はい		6	2	1	2
2424	男性	33	九州・沖縄	3	4	3	2	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	3	2	2	3	3	2	2	1	2	1	1	4	3	2	0	0	3	3	3	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	3	2	4	3	4	3	3	5	3	5	5	5	2	2	なし	仏教式		高等学校	日本	日本	会社員	大分県		はい		8	8	1	1
606	男性	53	関東	2	3	2	2	1	3	2	1	6	4	2	3	5	4	3	3	2	2	2	A	3	3	3	3	3	3	3	3	4	3	2	4	3	-2	-2	-2	-2	-2	0	3	7	2	2	5	6	2	2	3	8	3	5	3	3	6	4	5	3	4	5	5	3	3	3	5	4	5	3	4	なし	仏教式		高等学校	日本	日本	会社員	新潟県		はい	ネイティブ(母語が日本語である)	6	4	1	1
1079	男性	58	近畿（関西）	3	3	3	3	2	4	3	3	4	3	4	3	4	4	4	3	4	4	3	A	3	3	3	4	3	3	3	3	5	4	3	4	4	0	1	1	0	0	1	3	6	5	6	5	5	6	6	5	6	6	4	5	5	5	4	4	4	4	4	3	4	5	4	3	4	3	4	3	仏教	仏教式		高等学校	日本	日本	無職	大阪府		はい		5	2	2	3
628	女性	20	関東	4	4	4	5	2	4	3	2	4	4	4	3	3	6	2	4	2	2	2	A	7	4	2	6	4	5	5	3	4	4	2	5	4	-3	-3	0	-3	-3	-2	0	6	3	0	0	5	0	5	1	5	2	3	5	0	5	5	6	6	3	3	4	5	5	4	6	3	2	3	4	なし	仏教式		高等学校	日本	日本	学生	東京		はい		2	1	1	1
451	女性	26	九州・沖縄	4	4	2	2	1	2	2	2	5	4	3	5	3	3	3	4	2	4	3	A	4	3	3	2	2	1	2	2	1	2	1	3	2	-2	-1	-1	-3	-3	1	4	2	1	6	3	6	2	2	2	6	3	6	1	1	6	4	4	3	4	5	5	3	2	2	4	6	4	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	看護師	福岡県		はい		6	1	1	4
3981	男性	54	関東	3	3	2	2	1	3	2	2	4	3	2	1	3	6	4	2	4	1	1	A	3	4	3	3	3	4	3	3	4	3	1	4	3	0	1	1	1	0	1	5	6	2	2	2	6	2	2	2	7	2	6	4	2	6	4	5	4	4	5	4	3	4	4	5	4	2	3	3	なし	神式（神道式）		大学・大学校	日本	日本	会社員	神奈川県		はい		6	3	1	1
806	女性	38	近畿（関西）	4	4	4	4	4	4	4	5	6	5	4	4	1	6	5	1	4	1	1	A	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	3	2	3	1	0	8	6	0	2	1	10	10	2	2	1	1	5	5	2	5	3	5	1	2	2	6	5	5	3	5	なし	仏教式		大学院	日本	日本	大学教員	京都府		はい		3	3	1	4
