id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
342	JP1305	JP	4	5	5	5	5	6	5	5	6	5	6	4	4	4	5	3	4	1	3	3	1	7	4	4	4	4	1	3	6	5	1	1	-4	-4	-4	-4	-4	2	0	8	0	0	6	9	0	0	0	9	0	9	7	0	8	6	4	6	7	7	5	6	2	4	5	4	4	4	4	6	5	4	2	仏教式		0	51	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
343	JP1306	JP	7	7	7	6	6	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	6	5	2	4	4	1	7	5	5	4	2	4	4	4	4	4	4	10	10	10	5	10	10	8	10	7	10	10	7	10	10	10	7	7	7	7	7	6	6	6	7	7	7	7	7	7	8	4	1	2	仏教式		0	57	関東	神業	日本	日本	作業員	埼玉県	はい		高等学校	A
344	JP1307	JP	5	5	5	4	5	6	5	6	6	6	7	4	4	4	3	2	4	1	4	4	2	7	5	4	3	4	3	5	3	7	3	3	-4	-4	-4	-4	0	2	0	5	0	0	0	5	0	0	0	5	0	5	0	0	5	5	5	5	6	5	5	4	3	6	4	4	6	5	5	5	4	1	5	仏教式		0	58	近畿（関西）	仏教	日本	日本	会社員	兵庫県	はい		大学院	B
345	JP1308	JP	5	6	6	5	5	6	7	6	6	6	7	6	6	4	5	2	4	4	4	4	3	6	7	2	5	7	2	6	6	7	6	3	2	3	3	2	2	3	8	9	2	2	9	8	2	3	2	9	4	3	4	3	8	5	6	6	5	6	6	5	5	6	5	5	6	5	5	6	5	1	5	仏教式		0	30	中部・北陸	なし	日本	日本	建築士	三重県	はい		大学・大学校	A
346	JP1309	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	0	神式（神道式）		1	55	中部・北陸	なし	日本	日本	会社員	三重県	はい	基礎レベル（Basic）	高等学校	A
347	JP131	JP	7	7	7	7	7	7	7	7	6	7	7	7	7	5	5	4	4	3	4	4	3	2	2	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	7	7	8	6	6	6	6	8	7	8	8	8	9	8	8	5	4	5	5	5	5	4	3	4	4	4	5	4	4	4	4	1	2	仏教式		0	55	北海道・東北	なし	日本	日本	会社員	岩手県	はい		高等学校	A
348	JP1310	JP	3	6	6	6	5	7	7	7	5	7	7	4	4	5	5	5	4	2	4	4	3	4	4	1	2	3	2	4	1	1	1	1	0	0	0	2	0	2	1	7	0	0	4	8	0	0	2	7	0	6	9	0	7	5	3	4	4	3	5	1	2	4	4	5	4	2	3	7	5	1	0	仏教式		0	54	関東	仏教	日本	日本	建築	東京	はい		大学・大学校	A
349	JP1311	JP	3	5	5	5	5	5	5	5	5	5	5	3	5	5	4	4	4	2	3	3	2	6	4	4	4	5	3	5	4	5	5	5	-2	-1	2	-2	2	2	5	6	6	4	6	10	7	7	1	10	7	10	7	4	10	5	3	5	4	5	5	5	3	4	4	4	4	4	4	8	7	5	5	神式（神道式）		0	21	関東	なし	日本	日本	大学生	東京都	はい		高等学校	A
350	JP1312	JP	6	7	7	5	6	5	5	6	5	6	7	5	4	5	4	3	4	5	3	3	2	3	4	1	4	5	2	2	1	4	3	1	2	2	3	2	3	4	5	8	1	0	6	7	1	0	0	8	7	7	6	1	7	4	6	6	6	6	5	6	3	3	5	6	5	2	4	6	2	1	2	仏教式		1	56	中部・北陸	仏教	日本	日本	パート	愛知県	はい		専門学校・高等専門学校（高専）・短期大学	B
351	JP1313	JP	7	7	7	6	7	7	7	7	7	7	7	7	7	4	2	1	2	1	1	1	1	4	5	3	4	3	3	4	4	7	6	4	1	1	0	1	1	0	7	3	1	4	3	6	6	7	8	2	8	2	2	1	2	2	3	2	2	2	3	3	6	2	5	5	3	4	5	1	1	1	0	仏教式		0	23	中部・北陸	キリスト	日本	ひほん	製造	富山	はい		高等学校	A
352	JP1314	JP	4	6	6	5	5	5	5	6	5	5	6	5	5	4	4	3	4	3	4	3	3	4	4	4	4	4	2	4	4	4	4	4	1	1	1	0	0	2	5	5	5	5	6	6	5	5	5	6	6	6	6	5	6	4	6	5	5	5	6	5	5	5	5	5	5	4	4	6	4	1	2	仏教式		1	42	北海道・東北	なし	日本	日本	看護師	秋田県	はい		専門学校・高等専門学校（高専）・短期大学	B
353	JP1315	JP	1	4	4	4	4	4	4	4	4	4	5	4	5	3	2	4	4	1	4	4	2	4	2	4	3	2	4	4	4	7	1	4	3	3	2	0	3	4	5	10	0	0	0	10	0	0	0	10	0	5	5	0	5	3	5	6	4	6	4	5	4	5	6	5	5	3	5	4	2	1	0	無宗教式	理由はない	0	55	中部・北陸	なし	日本	日本	会社員	静岡県	はい	ネイティブ(母語が日本語である)	高等学校	A
354	JP1316	JP	5	6	6	6	6	6	6	6	6	6	6	5	6	3	3	3	3	3	5	5	5	6	6	4	6	6	3	5	6	4	6	4	3	0	1	1	0	3	9	7	7	5	5	7	6	7	6	8	8	8	8	7	7	4	3	5	3	4	5	5	3	5	5	4	5	4	4	6	6	1	10	キリスト教式		1	52	近畿（関西）	プロテスタント	日本	日本	主婦	兵庫県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
355	JP1317	JP	6	6	6	6	6	6	6	6	6	6	6	6	6	5	4	4	5	1	2	3	1	5	4	4	4	4	3	5	4	4	4	4	2	2	2	0	0	4	8	6	7	7	6	6	5	5	7	6	5	7	6	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	2	2	1	仏教式		0	56	北海道・東北	仏教	日本	日本	小売	北海道	はい	ネイティブ(母語が日本語である)	高等学校	A
356	JP1318	JP	5	6	7	7	7	7	7	7	6	7	7	4	4	3	2	1	4	2	4	1	1	3	4	4	4	6	3	6	5	7	4	4	-4	-4	0	-4	-3	-3	5	5	5	6	5	5	5	5	2	5	5	5	5	5	5	1	4	2	4	3	5	2	1	3	1	2	2	1	1	2	1	1	1	仏教式		0	28	北海道・東北	仏教	日本	日本	製造業	岩手県	はい		高等学校	A
357	JP1319	JP	7	7	7	6	7	7	7	7	7	7	7	6	7	5	3	4	4	5	5	4	3	6	4	5	5	6	1	4	5	1	6	6	-2	2	1	3	3	2	7	9	3	8	9	5	1	5	1	7	7	7	6	6	7	3	3	5	6	2	3	4	1	3	6	4	5	2	3	5	4	1	0	仏教式		1	20	近畿（関西）	分からない	日本	日本	学生	大阪府	はい		高等学校	A
358	JP132	JP	3	6	6	5	5	5	5	5	5	5	5	5	5	4	2	2	3	3	3	3	3	3	3	3	3	3	5	3	3	5	3	3	0	0	0	0	0	0	5	5	5	5	3	6	3	3	2	6	5	5	5	5	5	5	6	5	3	3	5	5	4	4	5	3	5	5	5	5	4	1	1	仏教式		1	30	近畿（関西）	なし	日本	日本	会社員	兵庫県	はい		大学・大学校	A
359	JP1320	JP	4	5	6	5	6	6	6	6	4	5	6	4	4	4	4	4	4	2	4	4	3	2	2	1	1	2	4	4	1	4	1	2	-3	-1	0	0	0	2	5	8	3	3	5	7	0	5	0	9	7	3	7	0	4	5	3	5	6	4	4	4	2	4	4	4	5	3	4	5	1	1	0	キリスト教式		0	58	関東	なし	日本	日本	研究職	東京	はい		大学院	B
360	JP1321	JP	4	6	5	5	5	4	5	7	2	6	7	3	5	4	4	4	4	1	4	3	3	3	4	2	3	4	3	4	4	6	4	3	0	2	2	0	0	4	2	1	2	3	2	6	1	2	1	6	1	0	2	1	1	3	3	3	4	5	4	4	2	3	4	2	5	4	4	4	1	1	2	仏教式		0	38	中部・北陸	なし	日本	日本	会社員	愛知県	はい		専門学校・高等専門学校（高専）・短期大学	A
361	JP1322	JP	4	4	5	6	7	4	3	5	6	7	5	4	7	3	3	3	3	3	3	3	3	3	4	3	4	2	2	2	2	6	5	3	-3	-3	0	1	-3	2	2	3	10	4	1	2	2	4	7	4	3	4	7	2	1	3	5	7	3	5	2	3	6	4	5	2	5	6	3	3	2	4	0	無宗教式		0	48	関東	なし	日本	日本	会社員	東京	はい	ネイティブ(母語が日本語である)	大学・大学校	B
362	JP1323	JP	5	4	6	3	4	5	4	2	3	4	6	4	2	3	4	3	3	3	3	3	2	4	4	4	4	4	4	4	4	4	4	4	0	4	0	0	1	-4	2	3	4	6	5	1	2	3	4	3	0	4	2	2	0	4	5	3	1	5	6	2	2	5	5	4	3	4	6	4	4	4	6	仏教式		1	22	近畿（関西）	仏教	日本	日本	美容	大阪	はい		専門学校・高等専門学校（高専）・短期大学	A
363	JP1324	JP	4	7	4	4	4	4	4	7	4	4	7	4	4	1	1	1	1	1	3	1	1	4	4	4	4	4	4	4	4	5	4	4	-4	-4	-4	-4	-4	-4	0	0	0	0	0	10	0	0	0	10	0	10	0	0	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	0	その他	わかりません	0	54	関東	なし	日本	日本	無し	千葉県	はい		高等学校	B
364	JP1325	JP	6	6	6	5	6	5	5	6	6	6	6	5	6	5	5	4	4	2	4	4	3	5	4	4	4	4	3	4	4	2	4	3	0	4	1	1	1	1	5	6	6	6	6	5	5	6	5	7	6	6	7	6	7	4	5	3	6	5	3	4	4	4	3	3	4	4	3	5	3	1	1	仏教式		1	29	近畿（関西）	なし	日本	日本	パート	京都	はい		大学・大学校	A
365	JP1326	JP	2	5	5	4	4	3	3	4	3	4	5	2	3	4	4	4	4	1	3	3	1	2	4	1	3	3	7	2	7	7	4	1	-1	-1	-1	-1	-1	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	3	4	3	3	5	1	2	3	3	1	4	2	5	6	5	1	1	仏教式		0	50	近畿（関西）	なし	日本	日本	会社員	奈良	はい		大学・大学校	B
366	JP1327	JP	3	5	5	5	5	7	7	7	7	7	7	2	2	4	4	4	5	1	4	4	1	4	4	3	1	1	3	5	3	6	4	1	2	2	2	1	1	2	3	6	3	0	6	7	0	0	6	7	4	4	4	0	6	4	5	4	6	5	5	4	3	5	5	5	3	3	4	5	3	1	1	仏教式		1	32	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
367	JP1328	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	2	3	1	1	1	1	5	3	3	3	4	3	4	3	4	3	6	0	0	4	1	0	4	5	8	6	0	0	6	0	5	0	10	6	5	5	0	5	2	3	4	4	4	6	4	3	4	5	6	5	4	5	4	2	1	0	仏教式		1	40	関東	なし	日本	日本	パート	神奈川県	はい	ネイティブ(母語が日本語である)	高等学校	A
368	JP1329	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	3	3	3	3	3	3	4	5	4	3	5	3	5	3	3	4	3	-1	1	1	0	1	1	8	7	4	6	4	6	2	3	2	6	3	6	3	2	6	5	6	5	6	6	5	4	2	4	4	5	5	5	5	7	6	1	5	仏教式		1	46	近畿（関西）	仏教	日本	日本	運送業	兵庫県	はい		大学・大学校	A
369	JP133	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	4	4	4	1	2	3	2	4	4	1	1	3	2	4	3	5	3	3	0	0	0	0	0	0	5	8	5	5	5	9	5	5	5	10	5	10	5	5	10	4	6	3	6	6	3	6	1	2	4	6	4	6	6	2	1	1	2	仏教式		1	59	北海道・東北	仏教	日本	日本	専業主婦	岩手	はい		大学・大学校	B
370	JP1330	JP	4	7	6	6	6	4	4	6	4	5	7	1	1	3	3	3	3	1	1	1	1	5	5	2	4	4	2	4	5	7	4	2	-2	2	2	1	1	1	0	10	0	0	0	10	0	0	0	10	0	10	8	0	10	2	4	6	6	5	4	4	6	7	6	6	5	5	4	4	1	1	6	仏教式		0	60	関東	神道と仏教	日本	日本	会社員	東京都	はい		大学・大学校	A
371	JP1331	JP	5	6	6	5	5	6	6	6	6	6	7	6	5	5	4	4	4	4	3	3	4	5	5	4	4	5	4	3	4	4	3	3	4	3	4	4	3	4	8	8	9	8	8	9	8	10	8	9	9	8	9	8	8	6	4	6	5	4	6	6	3	5	5	4	5	5	5	4	1	1	10	仏教式		1	50	中国・四国	仏教	日本	日本	専業主婦	鳥取県	はい		専門学校・高等専門学校（高専）・短期大学	A
372	JP1332	JP	5	5	5	5	5	5	6	6	5	5	5	5	5	4	4	3	4	2	2	4	3	4	5	4	4	5	3	4	4	3	5	5	-2	-2	1	1	0	2	7	4	6	2	4	6	5	7	5	8	8	7	7	4	7	4	6	6	5	6	6	4	4	4	4	5	5	6	5	4	2	1	2	無宗教式		0	41	北海道・東北	なし	日本	日本	会社員	福島	はい	ネイティブ(母語が日本語である)	高等学校	A
373	JP1333	JP	6	5	5	5	5	6	5	6	4	5	6	3	5	4	4	2	3	2	4	4	3	1	1	1	1	1	3	4	1	6	1	2	2	1	2	2	2	2	5	7	1	2	0	7	0	5	1	7	5	7	6	5	7	6	6	7	7	7	6	7	2	4	6	4	4	3	4	2	7	1	1	仏教式		0	41	関東	なし	日本	日本	アルバイト	神奈川県	はい		大学・大学校	A
374	JP1334	JP	6	6	6	5	6	5	4	6	5	5	7	5	6	3	3	3	3	3	2	3	2	4	4	4	4	4	4	5	4	4	4	4	0	0	0	0	0	0	5	5	5	4	5	6	5	5	5	4	5	5	5	5	5	5	3	4	3	3	5	5	4	6	5	3	6	5	5	1	2	1	0	仏教式		1	31	九州・沖縄	仏教	日本	日本	自営	佐賀県	はい		専門学校・高等専門学校（高専）・短期大学	A
375	JP1335	JP	1	1	3	1	3	2	4	3	7	7	7	1	7	5	5	4	3	3	5	5	3	7	7	7	4	5	2	5	7	3	7	7	4	4	0	0	1	-2	10	10	10	10	10	6	6	10	10	9	10	9	3	6	6	7	1	4	1	1	7	7	2	5	7	1	7	7	6	8	3	8	9	仏教式		0	25	九州・沖縄	仏教	鹿児島	日本	会計士	鹿児島県	はい	基礎レベル（Basic）	大学・大学校	A
376	JP1336	JP	4	7	6	6	6	6	7	7	7	7	7	4	4	4	4	4	4	2	4	3	3	6	5	4	6	6	3	4	5	4	4	3	-3	1	1	0	0	1	8	5	1	9	6	5	0	1	1	6	5	1	6	6	6	5	4	5	4	5	5	4	3	3	4	5	5	3	5	2	2	1	3	仏教式		1	52	近畿（関西）	なし	日本	日本	パート	大阪府	はい		大学・大学校	A
377	JP1337	JP	5	5	5	5	4	6	5	5	5	5	5	5	5	2	2	2	2	3	3	2	2	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	3	3	4	5	5	5	5	5	3	5	5	5	5	5	5	5	3	5	4	3	5	5	4	5	4	3	5	5	5	5	1	1	0	その他	？	1	33	関東	なし	日本	日本	主婦	群馬県	はい		高等学校	A
378	JP1338	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	3	4	3	4	2	4	4	4	7	4	3	5	5	3	4	5	5	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	2	7	5	3	4	5	2	4	5	4	6	3	5	1	1	1	5	仏教式		1	47	関東	なし	日本	日本	アルバイト	千葉	はい		専門学校・高等専門学校（高専）・短期大学	A
379	JP1339	JP	4	3	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	3	3	3	2	6	6	6	6	6	3	6	6	2	5	5	1	1	1	0	0	0	4	5	5	5	5	6	5	6	5	6	5	6	6	5	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	1	0	仏教式		0	54	関東	なし	日本	日本	自営	東京	はい		大学院	A
380	JP134	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	4	4	3	3	3	5	4	2	4	2	3	4	2	4	-4	-1	4	6	5	5	6	5	5	5	5	5	5	6	5	5	5	5	5	7	6	6	7	5	6	2	5	5	4	7	5	6	6	4	1	7	仏教式		1	52	関東	なし	日本	日本	パート	千葉県	はい		高等学校	A
381	JP1340	JP	5	5	5	5	5	5	5	5	5	5	6	4	5	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	-2	0	0	0	0	-2	3	4	4	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	4	3	5	5	3	4	5	3	5	5	5	3	1	1	0	仏教式		1	58	関東	なし	日本	日本	小売り	東京都	はい	基礎レベル（Basic）	大学・大学校	A
382	JP1341	JP	6	6	6	6	6	7	6	7	6	6	7	5	6	4	4	4	4	4	4	4	4	4	3	3	3	3	1	3	3	6	2	3	1	1	2	3	2	2	6	8	6	3	9	10	6	6	6	10	6	6	6	6	8	5	2	5	6	6	5	5	5	4	5	5	6	5	5	5	5	1	6	仏教式		1	54	近畿（関西）	神道	日本	日本	介護福祉士	京都府	はい		専門学校・高等専門学校（高専）・短期大学	B
383	JP1342	JP	5	5	5	5	5	5	6	6	6	6	7	5	5	3	4	1	4	2	5	1	4	3	3	3	3	4	3	3	3	7	7	3	0	1	0	3	2	1	5	4	4	5	3	4	2	5	3	4	5	5	5	5	5	1	5	2	5	3	7	1	1	2	3	6	5	2	3	6	2	1	1	仏教式		1	36	近畿（関西）	なし	日本	日本	パート	奈良県	はい		専門学校・高等専門学校（高専）・短期大学	A
384	JP1343	JP	5	6	5	5	5	6	6	6	5	5	6	4	4	3	3	3	4	2	5	3	4	4	4	4	5	4	4	4	5	4	2	4	-4	-4	-4	-4	-4	0	5	6	5	5	5	6	5	5	5	7	5	5	5	5	5	2	4	4	4	5	5	3	3	4	4	2	4	3	4	6	3	1	0	仏教式		1	31	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
385	JP1344	JP	6	6	6	6	6	6	6	6	6	6	7	6	6	3	3	3	3	2	4	4	2	6	5	6	6	5	2	6	6	7	5	5	-3	-3	-3	-3	-3	2	3	5	4	2	3	5	2	2	3	5	4	5	4	2	5	4	3	5	5	5	6	6	4	4	6	3	4	3	5	1	2	1	0	仏教式		1	21	近畿（関西）	なし	日本	日本	大学生	兵庫県	はい		大学・大学校	B
386	JP1345	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	5	2	3	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	1	0	仏教式		1	43	北海道・東北	仏教	日本	日本	パート	秋田	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
387	JP1346	JP	6	7	7	4	7	7	7	7	7	7	7	6	6	5	5	4	3	3	4	2	3	1	6	1	1	1	1	1	1	4	1	1	-4	4	4	4	4	4	5	10	8	5	10	10	5	10	7	10	10	10	10	8	10	4	5	3	5	5	6	4	2	4	4	4	5	4	4	6	3	1	3	仏教式		1	48	関東	なし	日本	日本	専業主婦	東京都	はい		大学・大学校	A
388	JP1347	JP	3	6	6	6	6	6	6	6	5	6	6	4	4	5	4	2	5	5	5	4	1	4	3	3	2	1	4	4	2	7	2	1	-4	-4	0	-4	-4	2	0	5	0	0	0	8	0	0	0	8	0	5	0	0	5	5	3	4	4	4	5	3	2	3	4	4	4	3	3	1	1	1	0	仏教式		1	28	関東	なし	日本	日本	コンサルタント	東京都	はい	ネイティブ(母語が日本語である)	大学・大学校	A
389	JP1348	JP	7	7	7	7	7	7	7	7	7	7	7	6	7	4	5	5	4	1	2	4	4	7	7	1	4	7	4	6	6	7	6	4	0	2	3	0	2	2	0	10	5	0	5	10	0	5	0	10	0	0	0	0	10	4	6	5	5	6	7	5	4	3	5	3	4	3	1	5	1	1	5	仏教式		0	55	近畿（関西）	仏教	日本	日本	自営業	京都府	はい		高等学校	A
390	JP1349	JP	7	5	7	5	4	3	6	1	2	6	6	6	4	3	4	5	2	1	4	3	1	4	4	4	4	4	5	7	4	3	5	2	0	0	0	0	-1	-1	9	2	3	3	1	1	1	4	1	8	1	1	2	2	10	3	5	2	5	5	2	2	2	3	5	5	3	5	2	8	1	1	0	仏教式		1	34	中部・北陸	なし	日本	日本	主婦	愛知県	はい		高等学校	A
391	JP135	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	3	1	5	3	3	7	4	4	1	7	1	7	4	4	1	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	5	5	1	1	1	0	無宗教式		0	51	中部・北陸	なし	日本	日本			はい	基礎レベル（Basic）	高等学校	A
392	JP1350	JP	5	7	7	6	6	6	7	5	6	6	7	5	5	4	4	4	3	1	4	3	2	2	4	2	2	4	3	4	4	3	2	2	3	3	3	3	3	3	5	8	6	0	0	8	0	7	0	8	7	7	7	7	8	3	5	4	6	5	5	5	6	5	6	5	5	4	5	4	1	1	3	仏教式		1	37	関東	仏教	日本	日本	会社員	東京都	はい		大学・大学校	A
393	JP1351	JP	6	7	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4	5	5	5	5	7	7	4	4	4	3	5	5	7	6	6	4	4	4	4	4	4	7	7	8	0	3	10	2	5	0	10	3	8	8	7	8	5	6	5	7	6	6	6	6	5	4	5	6	3	3	1	1	1	1	その他	家族葬	1	49	関東	なし	日本	日本	主婦	東京都	はい		専門学校・高等専門学校（高専）・短期大学	A
394	JP1352	JP	1	7	1	7	7	1	1	7	4	1	4	1	4	3	3	3	3	1	3	1	1	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	4	4	5	4	4	5	3	3	4	5	4	4	4	5	1	1	1	2	仏教式		0	48	関東	仏教	日本	日本	会社員	神奈川県	はい		大学・大学校	B
395	JP1353	JP	3	3	4	2	4	3	3	5	2	4	7	2	1	3	2	1	1	1	1	1	1	7	6	4	4	6	4	6	5	1	4	4	-4	0	1	1	0	4	0	8	4	0	6	10	0	2	5	10	2	6	6	2	8	4	7	5	6	6	6	6	3	4	4	5	4	2	4	7	7	1	10	仏教式		0	48	近畿（関西）	なし	日本	日本	自営業	滋賀県	はい	ネイティブ(母語が日本語である)	高等学校	A
396	JP1354	JP	5	6	6	6	6	5	6	6	5	6	6	6	5	4	4	3	2	1	2	1	1	6	4	2	2	4	3	3	3	3	3	6	2	3	3	3	2	3	5	5	3	3	3	7	2	2	3	7	5	6	4	3	5	4	6	5	5	5	6	5	3	4	4	5	5	3	4	4	3	1	2	仏教式		1	21	九州・沖縄	なし	日本	日本	主婦	福岡	はい		中学校	A
397	JP1355	JP	4	7	7	4	7	4	7	7	7	6	6	4	7	3	3	5	4	1	5	3	3	4	4	4	4	5	4	4	4	7	1	6	-4	-4	-4	0	-4	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	4	4	4	4	4	4	4	4	2	1	2	無宗教式		0	39	関東	なし	日本	日本	無職	神奈川県	はい		大学・大学校	A
398	JP1356	JP	5	5	6	6	6	6	6	6	6	6	6	5	5	4	5	4	4	2	5	4	4	5	5	3	3	3	4	4	4	4	2	3	0	0	1	1	1	0	7	6	6	6	5	5	3	4	4	6	6	6	6	6	6	3	5	5	4	3	5	4	3	5	4	3	4	4	4	4	4	1	8	仏教式		0	26	関東	なし	日本	日本	会社員	千葉	はい		大学・大学校	A
399	JP1357	JP	4	4	4	4	4	4	4	4	1	4	5	4	4	3	3	3	3	1	2	3	3	6	4	4	4	4	4	4	4	7	4	1	-4	-4	0	0	-2	1	0	5	0	0	2	6	0	0	0	6	0	6	3	0	6	5	4	4	5	5	5	3	3	3	4	4	4	3	3	8	1	1	1	仏教式		0	44	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
400	JP1358	JP	5	5	6	5	5	4	5	5	4	5	5	4	5	4	4	4	4	2	5	3	3	4	4	4	3	2	2	1	2	3	4	3	-1	1	0	1	0	1	1	8	5	2	4	7	2	5	2	7	5	6	6	5	6	4	5	4	5	4	5	4	2	5	4	6	5	3	4	6	4	2	0	無宗教式		1	20	関東	なし	日本	日本	学生	東京	はい		高等学校	A
401	JP1359	JP	7	4	6	6	6	5	4	4	7	7	7	7	7	3	3	3	3	3	3	4	3	5	5	4	5	4	3	3	4	2	5	5	0	0	0	0	0	0	5	5	8	3	7	5	3	5	0	0	7	0	8	0	0	6	2	6	2	3	4	5	2	5	5	2	6	6	6	7	5	1	10	無宗教式		0	30	関東	なし	日本	日本	業務員	東京	はい		大学院	A
402	JP136	JP	1	4	4	4	4	4	4	6	4	6	6	1	4	2	2	2	3	2	4	3	2	3	2	1	2	3	4	4	1	4	1	5	-3	-3	-3	-3	0	0	0	5	0	0	5	8	0	0	0	8	0	1	0	0	6	5	3	6	4	5	5	4	3	5	5	4	4	3	4	6	6	2	10	仏教式		0	60	中部・北陸	なし	日本	日本	会社員	岐阜県	はい		大学・大学校	A
403	JP1360	JP	7	7	7	7	7	7	7	7	7	7	3	4	4	3	4	4	3	1	2	1	1	7	7	7	7	6	2	6	6	4	7	7	2	2	2	2	2	2	8	8	7	8	8	8	6	6	8	7	8	7	7	7	6	5	3	6	2	3	5	6	3	5	5	3	5	5	5	7	1	1	0	仏教式		1	53	関東	なし	日本	日本	はけんｍ	神奈川県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
404	JP1361	JP	5	7	6	5	6	7	6	7	7	7	7	6	6	5	3	3	3	4	4	1	1	7	5	4	5	5	4	3	5	6	3	3	-4	-3	-3	-2	-2	0	4	7	1	1	4	9	1	2	3	8	2	6	1	1	6	6	6	6	7	7	6	7	6	5	7	7	6	6	5	8	8	1	1	仏教式		1	36	中部・北陸	なし	日本	日本	自営業	愛知県	はい		大学・大学校	A
405	JP1362	JP	7	6	6	5	5	6	6	7	4	6	7	5	5	4	4	4	3	1	3	2	3	6	4	3	4	5	2	6	5	7	4	4	-3	3	3	3	3	3	5	7	3	3	8	9	5	2	2	9	1	2	5	0	5	4	6	4	7	6	6	5	3	6	6	6	5	5	4	8	1	1	4	仏教式		1	45	中部・北陸	なし	日本	日本	主婦	愛知	はい		高等学校	A
406	JP1363	JP	1	1	5	2	1	2	2	2	2	2	2	1	1	2	3	2	2	4	2	2	1	6	6	4	2	2	4	6	2	7	3	3	-3	-3	-3	-3	-3	-3	0	1	0	0	0	8	0	0	0	9	7	8	7	0	8	1	1	1	1	2	6	1	1	6	5	6	6	2	6	7	8	5	1	仏教式		1	34	関東	なし	日本	日本	会社員	東京	はい		大学院	B
407	JP1364	JP	5	4	5	4	4	6	6	7	5	6	7	3	5	5	5	3	5	3	4	3	4	4	3	2	5	6	1	4	3	4	4	4	3	3	3	3	3	4	6	10	6	5	5	7	0	7	0	7	6	5	7	5	5	5	7	5	4	5	4	5	4	4	4	4	4	6	6	5	1	1	1	仏教式		1	51	中部・北陸	仏教	日本	日本	製造	石川県	はい	ネイティブ(母語が日本語である)	高等学校	A
